value,rentm,bdrms,non_bdrms,condition,coopcond,elevator,agperswt,borough,sub_borough,income,race,income_tile,owned,year
9999999,3295,2,1,2,1,1,47582704,3,5,0,1,1,0,2014
9999999,1800,1,0,2,1,2,19746364,3,6,0,1,1,0,2014
9999999,190,2,0,2,1,1,16839024,3,10,1,3,3,0,2014
9999999,278,2,0,2,1,2,23916904,3,2,0,4,1,0,2014
9999999,2700,2,1,2,1,1,21514652,3,6,0,1,1,0,2014
9999999,302,4,1,3,1,2,3767436,3,10,0,3,1,0,2014
5851008,99999,5,3,2,3,1,91099008,3,5,1,1,3,1,2014
9999999,825,2,1,2,1,2,55428560,3,8,0,2,1,0,2014
9999999,2000,1,0,2,1,2,49499944,3,6,1,1,3,0,2014
2500000,99999,3,1,2,2,1,39076192,3,5,0,1,1,1,2014
9999999,643,1,1,2,2,1,46707444,3,5,1,1,3,0,2014
9999999,2200,2,0,2,1,2,41079696,3,1,0,4,1,0,2014
9999999,170,2,0,2,1,1,18578440,3,3,0,4,1,0,2014
9999999,641,2,0,8,1,1,19154278,3,5,1,4,3,0,2014
9999999,312,4,1,2,1,2,3112055,3,10,0,3,1,0,2014
9999999,890,1,0,2,1,1,17335852,3,10,1,3,3,0,2014
9999999,1500,3,1,8,1,1,477440,3,9,1,2,3,0,2014
1000000,99999,4,1,2,3,1,98928432,3,4,0,2,1,1,2014
600000,99999,2,0,2,2,1,19718040,3,8,0,1,1,1,2014
1500000,99999,4,2,2,3,1,23270772,3,1,1,1,3,1,2014
9999999,2500,3,1,2,1,1,33289228,3,6,0,1,1,0,2014
9999999,3950,2,0,2,1,1,19141974,3,3,1,1,3,0,2014
9999999,99999,3,1,2,2,1,19268888,3,6,0,1,1,1,2014
9999999,1350,1,0,2,1,1,79402600,3,4,0,4,1,0,2014
9999999,1416,1,0,2,1,1,22156276,3,1,0,1,1,0,2014
9999999,2000,1,0,2,1,2,19951768,3,2,0,1,1,0,2014
1300000,99999,3,1,2,3,1,52394856,3,6,0,1,1,1,2014
9999999,560,2,1,2,1,2,17425068,3,8,0,2,1,0,2014
9999999,2800,3,1,2,1,2,30535300,3,7,1,3,3,0,2014
350000,99999,2,1,8,3,1,24066944,3,3,1,1,3,1,2014
9999999,3200,2,0,2,1,1,34168884,3,4,0,1,1,0,2014
9999999,1691,2,1,2,3,1,20643256,3,4,1,2,3,0,2014
9999999,1250,5,1,2,1,1,1014955,3,8,1,2,3,0,2014
9999999,700,3,0,3,1,2,58349088,3,8,0,2,1,0,2014
9999999,1221,2,1,2,1,1,17519296,3,10,1,2,3,0,2014
9999999,204,4,1,8,1,1,52591624,3,3,1,2,3,0,2014
9999999,2475,3,0,2,1,2,33857280,3,6,0,1,1,0,2014
9999999,1417,3,1,2,1,2,33857280,3,6,1,1,3,0,2014
9999999,800,2,0,2,1,1,15782795,3,8,1,3,3,0,2014
9999999,3000,2,1,8,1,1,21614182,3,4,1,1,3,0,2014
9999999,3690,2,0,2,2,1,21615868,3,5,1,1,3,0,2014
9999999,302,4,1,2,1,2,2449209,3,8,0,2,1,0,2014
9999999,1500,1,0,2,4,1,18578440,3,3,0,3,1,0,2014
9999999,1024,3,1,2,1,1,33298808,3,9,0,1,1,0,2014
9999999,1650,2,1,2,2,2,16412663,3,7,1,2,3,0,2014
9999999,3500,3,2,2,1,2,32703352,3,7,1,1,3,0,2014
9999999,2200,2,1,2,1,1,20502638,3,1,0,1,1,0,2014
9999999,2800,2,1,2,2,1,57859200,3,6,0,1,1,0,2014
465000,99999,5,0,2,3,1,20074896,3,3,1,1,3,1,2014
9999999,832,2,1,2,4,1,54209908,3,2,0,1,1,0,2014
9999999,1400,4,1,2,1,1,53591808,3,9,0,2,1,0,2014
9999999,1700,3,1,2,1,1,18753994,3,1,0,4,1,0,2014
9999999,200,3,1,2,1,1,38615060,3,5,0,3,1,0,2014
995000,99999,2,1,2,3,1,30439044,3,6,1,1,3,1,2014
5851008,99999,4,1,2,2,1,72255872,3,5,1,1,3,1,2014
9999999,426,3,2,2,1,2,569957,3,10,0,1,1,0,2014
9999999,770,3,1,2,1,2,19971342,3,2,0,1,1,0,2014
9999999,1000,3,1,2,1,2,49245924,3,8,0,2,1,0,2014
1500000,99999,3,3,2,3,1,57536908,3,1,1,1,3,1,2014
575000,99999,3,1,2,3,1,46862144,3,10,0,1,1,1,2014
9999999,4274,3,1,2,1,1,60805920,3,3,0,1,1,0,2014
9999999,2875,1,0,2,4,1,21605096,3,3,0,4,1,0,2014
9999999,465,1,0,2,1,1,20709972,3,3,0,1,1,0,2014
9999999,1430,3,2,2,1,1,60607216,3,10,1,3,3,0,2014
9999999,2400,3,0,2,1,1,38297424,3,6,0,1,1,0,2014
9999999,1162,2,0,2,3,1,33156864,3,9,0,2,1,0,2014
750000,99999,2,2,2,3,1,21941736,3,5,1,2,3,1,2014
2300000,99999,5,1,2,2,1,67340864,3,5,1,1,3,1,2014
650000,99999,2,1,2,3,1,15219523,3,6,1,1,3,1,2014
9999999,2350,2,0,2,1,2,46707444,3,5,0,4,1,0,2014
9999999,4300,2,1,2,1,1,37156880,3,3,1,4,3,0,2014
9999999,192,2,0,2,1,2,574052,3,2,0,3,1,0,2014
9999999,198,3,2,2,1,1,59935944,3,10,1,2,3,0,2014
2800000,99999,4,2,2,3,1,39076192,3,5,0,1,1,1,2014
9999999,838,2,1,2,1,2,52738672,3,10,0,3,1,0,2014
9999999,3500,3,1,2,1,1,19141974,3,3,0,1,1,0,2014
9999999,1450,3,1,3,1,1,113344512,3,10,1,3,3,0,2014
650000,99999,2,1,2,3,1,81064672,3,5,0,3,1,1,2014
9999999,7999,3,1,2,3,1,68693160,3,1,1,4,3,0,2014
9999999,302,4,1,2,1,2,1664820,3,7,1,2,3,0,2014
9999999,99999,3,0,2,1,1,48041272,3,3,0,1,1,1,2014
5851008,99999,5,3,2,3,1,39076192,3,5,0,1,1,1,2014
9999999,1125,2,1,2,1,1,17695508,3,9,1,1,3,0,2014
9999999,3150,2,1,2,1,1,17536378,3,4,0,1,1,0,2014
5851008,99999,4,3,2,3,1,70240512,3,5,1,4,3,1,2014
2300000,99999,2,3,8,3,1,35322096,3,6,0,1,1,1,2014
9999999,750,2,1,2,1,1,41819264,3,2,1,4,3,0,2014
9999999,1700,1,0,2,1,1,20367864,3,2,0,1,1,0,2014
5851008,99999,6,2,2,1,2,102394616,3,5,1,1,3,1,2014
9999999,2785,2,0,2,1,1,42889248,3,6,0,1,1,0,2014
2000000,99999,4,1,2,1,2,17759402,3,9,1,2,3,1,2014
9999999,2000,3,1,2,1,1,33967840,3,6,1,1,3,0,2014
2000000,99999,3,1,2,3,1,30439044,3,6,0,1,1,1,2014
9999999,900,2,0,2,1,1,134157832,3,8,0,2,1,0,2014
9999999,1000,2,2,2,1,2,18519152,3,4,1,1,3,0,2014
9999999,185,3,1,2,1,1,20551188,3,8,1,2,3,0,2014
9999999,1900,2,1,2,1,1,33434460,3,5,0,2,1,0,2014
9999999,485,2,0,2,1,1,21059024,3,7,1,3,3,0,2014
9999999,745,1,0,2,1,2,19971342,3,2,0,1,1,0,2014
9999999,4000,7,1,2,1,1,127420800,3,6,0,1,1,0,2014
9999999,275,3,1,2,1,1,41419944,3,3,0,1,1,0,2014
9999999,2600,1,0,2,1,1,35072756,3,4,1,1,3,0,2014
650000,99999,2,1,2,3,1,24736572,3,4,1,1,3,1,2014
9999999,3325,2,0,2,2,1,36349232,3,3,0,1,1,0,2014
1100000,99999,2,1,2,3,1,24066944,3,3,1,1,3,1,2014
9999999,3450,1,0,2,1,1,64975252,3,1,1,1,3,0,2014
9999999,302,4,1,3,1,2,1867753,3,8,1,2,3,0,2014
9999999,1600,3,0,2,1,2,43686624,3,7,1,1,3,0,2014
450000,99999,3,1,2,3,2,51800672,3,1,0,1,1,1,2014
9999999,1080,3,1,2,1,1,1661136,3,8,1,2,3,0,2014
9999999,7999,3,1,2,1,2,37433740,3,5,1,1,3,0,2014
30000,99999,2,1,2,3,1,28251930,3,10,1,3,3,1,2014
9999999,1590,1,0,2,1,2,19971342,3,2,1,4,3,0,2014
9999999,3000,2,0,2,1,1,39178808,3,4,0,3,1,0,2014
9999999,2800,2,1,2,1,1,30182352,3,5,0,4,1,0,2014
9999999,99999,2,1,2,3,1,49457856,3,1,0,1,1,1,2014
9999999,944,1,0,2,1,2,20824936,3,7,0,1,1,0,2014
9999999,216,2,0,2,1,1,16412663,3,2,0,2,1,0,2014
9999999,550,3,1,2,1,1,16359808,3,10,1,2,3,0,2014
9999999,1060,2,1,2,1,1,44072808,3,10,1,3,3,0,2014
9999999,1133,2,0,2,2,1,21615868,3,5,0,1,1,0,2014
9999999,3450,2,1,2,1,1,21662528,3,5,1,1,3,0,2014
9999999,1589,3,4,2,1,2,18296932,3,8,0,2,1,0,2014
9999999,1300,2,1,2,1,2,65978604,3,9,0,1,1,0,2014
9999999,3800,3,0,2,1,2,41005276,3,1,0,1,1,0,2014
9999999,1078,3,1,3,1,2,17224122,3,10,0,3,1,0,2014
9999999,1507,1,0,2,1,1,18868116,3,1,0,1,1,0,2014
650000,99999,2,1,2,3,1,21242316,3,6,0,1,1,1,2014
9999999,2400,1,1,2,1,1,20079126,3,1,0,1,1,0,2014
9999999,800,2,1,2,1,2,21514652,3,6,0,1,1,0,2014
9999999,1100,1,0,2,1,1,21585310,3,4,1,2,3,0,2014
9999999,312,3,0,3,1,2,563555,3,10,0,3,1,0,2014
9999999,2000,1,0,2,1,2,22156276,3,1,1,1,3,0,2014
9999999,1400,3,1,2,1,1,47302912,3,3,1,3,3,0,2014
9999999,1000,1,0,3,1,2,18225500,3,7,1,1,3,0,2014
9999999,300,2,1,2,1,1,22326366,3,7,0,3,1,0,2014
9999999,1800,1,0,2,4,1,43228364,3,4,1,1,3,0,2014
9999999,2500,4,1,2,1,1,48340884,3,10,0,1,1,0,2014
9999999,1205,1,1,2,1,1,21615868,3,5,0,1,1,0,2014
1000000,99999,1,0,2,3,1,21242316,3,6,1,1,3,1,2014
9999999,235,3,1,2,1,1,17627424,3,9,0,3,1,0,2014
5851008,99999,4,2,2,2,1,35322096,3,6,0,1,1,1,2014
17000,99999,3,1,2,3,1,68567976,3,10,0,2,1,1,2014
9999999,250,2,2,2,1,2,828436,3,2,1,1,3,0,2014
9999999,2050,1,0,2,1,1,17478692,3,2,1,1,3,0,2014
600000,99999,1,0,2,3,1,19141974,3,3,0,4,1,1,2014
9999999,1008,1,0,2,1,2,21615868,3,5,1,1,3,0,2014
500000,99999,4,1,2,3,1,20136924,3,7,1,3,3,1,2014
9999999,2300,2,1,2,1,1,19141974,3,3,0,1,1,0,2014
9999999,285,2,1,2,1,2,1482856,3,9,1,3,3,0,2014
9999999,600,3,1,3,1,2,1240597,3,7,1,2,3,0,2014
9999999,500,3,1,3,1,1,17666174,3,2,1,2,3,0,2014
500000,99999,2,1,8,3,1,21941736,3,5,0,1,1,1,2014
9999999,1900,2,2,2,1,2,22925920,3,6,0,1,1,0,2014
9999999,3500,2,1,3,1,2,18753994,3,1,1,2,3,0,2014
9999999,276,4,1,2,1,1,148203072,3,2,1,3,3,0,2014
9999999,150,2,0,3,1,2,41819264,3,2,0,4,1,0,2014
9999999,99999,2,1,2,1,1,75763760,3,4,0,3,1,1,2014
500000,99999,3,1,2,3,1,108661120,3,9,0,1,1,1,2014
9999999,2600,3,2,2,1,1,21514652,3,6,0,1,1,0,2014
650000,99999,4,1,2,3,1,103448352,3,6,0,1,1,1,2014
9999999,2700,2,1,2,1,2,45354348,3,1,0,4,1,0,2014
9999999,247,3,1,3,1,2,586527,3,7,1,2,3,0,2014
9999999,1977,2,2,2,1,2,33474150,3,2,1,1,3,0,2014
9999999,1900,1,0,2,1,1,36435932,3,7,0,1,1,0,2014
9999999,2800,2,1,2,1,2,65404592,3,5,1,1,3,0,2014
9999999,1000,1,0,2,4,1,18450312,3,3,0,2,1,0,2014
9999999,3000,3,0,2,1,1,45197984,3,3,1,4,3,0,2014
600000,99999,2,1,2,2,1,34309168,3,4,1,1,3,1,2014
9999999,1900,2,3,2,1,1,33857280,3,6,0,1,1,0,2014
9999999,484,3,1,8,1,1,36036736,3,1,1,4,3,0,2014
9999999,1810,3,2,2,1,1,21615868,3,5,0,1,1,0,2014
9999999,1850,2,0,2,1,2,21242316,3,6,0,4,1,0,2014
9999999,2675,1,0,2,1,1,18321422,3,4,0,1,1,0,2014
9999999,2435,2,1,2,1,1,20931872,3,4,1,1,3,0,2014
9999999,3200,1,0,2,1,1,19737580,3,3,0,4,1,0,2014
9999999,5200,3,0,2,1,1,19141974,3,3,0,3,1,0,2014
1200000,99999,3,2,2,2,1,23270772,3,1,1,4,3,1,2014
9999999,1156,4,1,2,1,1,62130016,3,2,0,2,1,0,2014
9999999,2995,3,0,2,1,1,37793896,3,3,0,1,1,0,2014
9999999,303,4,1,2,1,2,2497890,3,10,1,3,3,0,2014
600000,99999,2,1,2,3,1,24736572,3,4,0,1,1,1,2014
9999999,237,3,1,2,1,1,19927256,3,2,0,3,1,0,2014
9999999,968,3,1,2,1,1,16839024,3,10,1,3,3,0,2014
9999999,168,1,0,2,1,2,602011,3,5,0,1,1,0,2014
9999999,540,1,0,2,1,1,19927256,3,2,1,4,3,0,2014
9999999,1400,3,1,2,1,2,45695624,3,10,0,1,1,0,2014
9999999,1700,4,1,2,1,2,228403424,3,10,0,3,1,0,2014
9999999,99999,2,1,2,2,1,39492672,3,5,0,3,1,1,2014
9999999,400,5,1,2,1,2,1415605,3,8,0,2,1,0,2014
9999999,485,5,1,2,1,1,2068156,3,7,1,3,3,0,2014
9999999,300,3,1,3,1,2,2132650,3,7,1,1,3,0,2014
9999999,386,3,1,3,1,2,776736,3,10,1,1,3,0,2014
850000,99999,3,1,2,2,1,39963664,3,4,1,1,3,1,2014
9999999,2570,2,1,2,1,1,18578440,3,3,1,3,3,0,2014
9999999,1800,2,0,2,1,1,22326366,3,7,0,3,1,0,2014
9999999,4300,3,1,2,1,1,53045064,3,4,0,1,1,0,2014
9999999,4000,3,1,2,1,1,91311224,3,4,1,3,3,0,2014
9999999,960,3,1,2,3,1,30099128,3,2,1,1,3,0,2014
9999999,1800,1,1,2,2,1,20538744,3,4,1,1,3,0,2014
9999999,1400,1,0,2,1,2,19971342,3,2,0,1,1,0,2014
9999999,1700,3,1,2,1,1,48676592,3,4,0,1,1,0,2014
9999999,1534,1,0,2,1,2,22521696,3,6,0,1,1,0,2014
9999999,2000,4,1,2,1,1,1014955,3,8,0,2,1,0,2014
9999999,1700,2,1,2,1,2,21514652,3,6,0,1,1,0,2014
9999999,554,2,1,2,1,2,62340032,3,9,1,3,3,0,2014
9999999,1495,2,1,2,1,2,17425068,3,8,0,3,1,0,2014
400000,99999,2,1,2,3,1,21941736,3,5,0,1,1,1,2014
9999999,3200,3,1,2,1,1,29296198,3,2,0,1,1,0,2014
9999999,3350,3,1,2,2,1,34309168,3,4,0,1,1,0,2014
385000,99999,4,1,2,3,1,34309168,3,4,1,1,3,1,2014
650000,99999,2,1,2,3,1,15219523,3,6,0,1,1,1,2014
9999999,800,2,1,2,1,2,17297168,3,3,1,3,3,0,2014
9999999,1450,2,1,3,1,2,32825324,3,7,1,1,3,0,2014
9999999,1000,2,1,3,1,1,18450312,3,3,1,2,3,0,2014
9999999,225,3,1,2,1,1,20712930,3,2,0,3,1,0,2014
1300000,99999,2,2,2,3,1,28429670,3,2,1,1,3,1,2014
9999999,140,2,1,2,1,1,37662540,3,6,0,4,1,0,2014
9999999,1900,2,0,2,1,1,21615868,3,5,0,1,1,0,2014
9999999,2450,2,0,2,1,1,21643128,3,6,0,4,1,0,2014
9999999,1200,2,1,2,1,1,17425068,3,8,1,2,3,0,2014
995000,99999,3,2,2,3,1,36162580,3,6,1,2,3,1,2014
9999999,1100,2,1,2,1,1,20392432,3,4,1,1,3,0,2014
9999999,2950,2,1,2,1,2,43538520,3,3,0,4,1,0,2014
9999999,2400,3,1,2,1,2,28374248,3,6,1,1,3,0,2014
9999999,2000,1,0,2,1,1,37662540,3,4,1,4,3,0,2014
900000,99999,2,1,2,2,1,63425352,3,1,1,4,3,1,2014
798000,99999,1,0,2,3,1,20392432,3,4,1,1,3,1,2014
9999999,300,2,1,2,1,2,486924,3,10,0,3,1,0,2014
9999999,2800,2,0,2,1,1,37507988,3,1,1,4,3,0,2014
9999999,2000,2,1,2,1,1,31674750,3,6,1,1,3,0,2014
9999999,2100,1,1,2,1,2,17536378,3,4,0,1,1,0,2014
9999999,2700,2,0,3,1,2,18833934,3,1,1,1,3,0,2014
9999999,967,3,1,3,1,2,222169744,3,10,1,3,3,0,2014
600000,99999,4,2,2,3,1,36162580,3,6,1,1,3,1,2014
9999999,3400,3,1,2,1,1,42137052,3,6,1,1,3,0,2014
300000,99999,4,1,2,2,1,19718040,3,8,0,2,1,1,2014
9999999,3400,4,1,2,1,1,38300080,3,7,0,1,1,0,2014
3000000,99999,4,4,2,3,1,28768456,3,1,1,1,3,1,2014
9999999,960,3,1,2,1,2,101815376,3,10,1,3,3,0,2014
9999999,247,3,1,2,1,1,571070,3,7,0,3,1,0,2014
9999999,230,1,0,2,1,1,18759960,3,9,1,3,3,0,2014
9999999,2000,2,0,2,1,1,18184202,3,3,0,3,1,0,2014
825000,99999,2,1,2,2,1,21032872,3,1,1,1,3,1,2014
9999999,3850,2,1,2,1,1,18101744,3,5,0,4,1,0,2014
9999999,804,2,1,2,1,1,16412663,3,7,1,2,3,0,2014
9999999,4300,4,1,2,1,1,51916704,3,4,0,1,1,0,2014
9999999,1540,2,1,2,1,2,33065164,3,8,0,2,1,0,2014
9999999,1110,3,1,2,1,2,38519204,3,10,1,3,3,0,2014
9999999,720,2,1,2,1,2,463416,3,7,0,3,1,0,2014
9999999,1600,1,0,2,1,1,22116138,3,1,1,1,3,0,2014
9999999,1775,2,0,2,1,2,41419944,3,3,0,1,1,0,2014
9999999,1270,2,1,2,1,2,20824936,3,7,1,1,3,0,2014
9999999,3100,2,1,2,1,1,16928640,3,6,1,1,3,0,2014
9999999,3050,3,1,2,1,2,41005276,3,1,0,1,1,0,2014
9999999,1800,3,1,2,1,1,97861480,3,7,0,3,1,0,2014
9999999,1000,2,1,2,1,2,43296044,3,10,1,3,3,0,2014
9999999,595,2,1,2,1,1,14376810,3,9,0,2,1,0,2014
9999999,2200,2,1,2,3,1,19389524,3,4,0,1,1,0,2014
9999999,725,3,1,2,1,1,20909632,3,2,0,3,1,0,2014
9999999,350,1,0,2,1,2,21615868,3,5,1,1,3,0,2014
9999999,7999,4,1,2,1,2,46615016,3,5,1,1,3,0,2014
5851008,99999,2,1,2,2,1,24066944,3,3,1,4,3,1,2014
750000,99999,2,1,2,3,1,21035274,3,1,0,1,1,1,2014
9999999,1996,3,1,2,1,1,83287032,3,10,1,4,3,0,2014
9999999,595,2,1,2,1,1,76039176,3,9,0,3,1,0,2014
9999999,3300,4,1,2,1,1,63887916,3,7,0,4,1,0,2014
9999999,3000,4,0,8,1,1,57734860,3,7,1,1,3,0,2014
9999999,1175,4,1,2,1,1,2001882,3,8,1,2,3,0,2014
9999999,700,2,0,2,1,1,40738316,3,3,1,1,3,0,2014
2000000,99999,4,1,2,2,1,24066944,3,3,1,1,3,1,2014
9999999,2800,3,1,2,1,2,16928640,3,6,1,1,3,0,2014
1000000,99999,2,2,2,3,1,21941736,3,5,0,1,1,1,2014
9999999,2000,1,0,2,1,1,20931872,3,4,1,1,3,0,2014
5851008,99999,3,1,2,3,1,64213896,3,7,0,1,1,1,2014
9999999,1100,3,1,2,1,2,53155412,3,8,1,2,3,0,2014
9999999,1025,3,1,2,1,1,19052376,3,9,0,1,1,0,2014
9999999,1000,3,1,2,1,2,86703184,3,8,0,3,1,0,2014
9999999,800,3,1,2,1,2,1353192,3,5,1,1,3,0,2014
600000,99999,3,1,2,2,1,19718040,3,8,1,1,3,1,2014
9999999,1650,3,1,2,1,1,39521184,3,4,1,1,3,0,2014
9999999,550,3,1,2,1,1,1415605,3,7,1,3,3,0,2014
17000,99999,2,1,2,3,1,37175084,3,10,1,3,3,1,2014
9999999,820,3,1,2,1,2,62001508,3,9,0,3,1,0,2014
9999999,470,1,0,2,1,1,18145062,3,3,0,3,1,0,2014
9999999,2800,2,1,2,1,1,23353724,3,5,1,1,3,0,2014
9999999,1000,1,0,2,1,1,41005276,3,1,1,1,3,0,2014
9999999,831,4,2,2,1,1,20305642,3,7,1,2,3,0,2014
9999999,2100,3,1,2,1,2,48726296,3,9,0,2,1,0,2014
9999999,99999,3,1,2,1,1,138604528,3,2,1,3,3,1,2014
9999999,400,3,1,2,1,1,42672864,3,9,1,2,3,0,2014
8000,99999,2,2,2,3,1,40703308,3,8,0,2,1,1,2014
9999999,580,2,0,2,1,2,39074780,3,8,0,2,1,0,2014
9999999,500,2,0,2,1,2,20738408,3,2,0,4,1,0,2014
9999999,2750,2,0,2,1,2,23033854,3,5,1,1,3,0,2014
9999999,700,3,0,2,1,2,35790744,3,8,0,2,1,0,2014
9999999,1950,3,0,2,1,2,36036736,3,1,0,3,1,0,2014
5851008,99999,4,3,2,3,1,39076192,3,5,0,1,1,1,2014
325000,99999,2,1,2,2,1,15219523,3,6,1,4,3,1,2014
9999999,2650,2,0,2,4,2,30182352,3,5,0,1,1,0,2014
9999999,3600,2,1,2,1,1,18710200,3,3,1,3,3,0,2014
9999999,2855,2,0,2,1,2,43538520,3,3,0,1,1,0,2014
9999999,348,3,1,2,1,2,3266587,3,10,1,3,3,0,2014
9999999,1150,3,1,2,1,1,17224122,3,10,0,3,1,0,2014
9999999,4450,2,2,2,1,1,41005276,3,1,0,1,1,0,2014
9999999,1500,2,1,2,1,1,21615868,3,5,0,1,1,0,2014
9999999,1700,4,2,2,1,1,21615868,3,5,1,1,3,0,2014
9999999,3800,1,0,2,1,1,19737580,3,3,1,1,3,0,2014
9999999,1800,1,0,2,1,2,21615868,3,5,1,1,3,0,2014
9999999,820,2,0,3,1,2,129879672,3,2,0,4,1,0,2014
9999999,900,3,1,2,1,2,42538356,3,6,1,1,3,0,2014
9999999,687,2,1,2,1,1,21615868,3,5,0,1,1,0,2014
9999999,2200,1,0,2,1,2,20709972,3,3,0,1,1,0,2014
9999999,1850,3,1,2,1,1,53176736,3,9,0,2,1,0,2014
9999999,4700,3,0,2,1,1,55128588,3,4,0,1,1,0,2014
9999999,4200,3,1,2,1,1,58823712,3,4,1,2,3,0,2014
9999999,2400,1,0,2,1,1,18789788,3,4,0,1,1,0,2014
9999999,99999,3,1,2,1,2,19259602,3,10,0,3,1,1,2014
9999999,1350,1,0,2,1,1,44614392,3,7,0,4,1,0,2014
9999999,1601,3,1,2,1,1,19165346,3,3,0,1,1,0,2014
67500,99999,3,1,2,2,1,38931280,3,8,0,1,1,1,2014
9999999,7999,1,0,2,1,1,20761446,3,1,1,1,3,0,2014
1600000,99999,3,2,2,3,1,63534844,3,1,0,1,1,1,2014
9999999,5000,2,1,2,1,1,38283948,3,3,0,1,1,0,2014
9999999,1054,4,1,2,1,1,75905648,3,9,1,2,3,0,2014
9999999,2000,2,0,2,1,1,39903532,3,2,1,1,3,0,2014
9999999,2900,4,0,2,1,2,77113392,3,1,0,3,1,0,2014
9999999,550,3,1,2,1,1,72911416,3,10,0,3,1,0,2014
9999999,1360,3,1,2,1,1,42382928,3,7,1,2,3,0,2014
9999999,345,4,1,2,1,2,553234,3,8,0,2,1,0,2014
9999999,1600,2,1,2,1,1,56935872,3,3,1,1,3,0,2014
9999999,3850,2,0,2,1,1,39475160,3,5,0,1,1,0,2014
9999999,1323,1,0,1,1,1,20709972,3,3,0,1,1,0,2014
9999999,3500,5,1,2,1,1,96534664,3,10,1,1,3,0,2014
9999999,2400,3,0,2,1,2,19554370,3,8,1,2,3,0,2014
1700000,99999,2,1,2,3,1,21035274,3,1,1,1,3,1,2014
9999999,343,2,0,2,1,1,17425068,3,8,0,2,1,0,2014
9999999,3100,1,0,2,1,1,41102376,3,6,0,3,1,0,2014
9999999,250,2,1,2,1,1,18193752,3,9,0,3,1,0,2014
9999999,888,2,0,2,1,2,21615868,3,5,0,1,1,0,2014
9999999,4300,1,0,8,2,1,34677540,3,6,1,1,3,0,2014
9999999,900,2,1,2,1,2,16839024,3,10,1,1,3,0,2014
9999999,2400,1,0,2,1,1,41016056,3,2,0,1,1,0,2014
9999999,300,3,0,3,1,1,20935352,3,2,1,4,3,0,2014
9999999,1000,2,1,2,3,1,20709972,3,3,1,1,3,0,2014
500000,99999,5,1,2,3,1,24736572,3,4,1,1,3,1,2014
9999999,288,3,1,2,1,1,80407544,3,5,0,3,1,0,2014
9999999,1100,4,0,3,1,2,83768472,3,2,0,4,1,0,2014
9999999,1100,2,0,2,1,2,20502638,3,1,0,1,1,0,2014
350000,99999,2,1,8,3,2,22653662,3,3,0,1,1,1,2014
9999999,7999,3,1,2,1,1,32594120,3,5,1,1,3,0,2014
9999999,245,3,1,2,1,1,20351656,3,8,0,2,1,0,2014
9999999,2300,1,0,2,1,1,44312552,3,1,0,1,1,0,2014
9999999,400,4,1,2,1,2,2614644,3,8,1,2,3,0,2014
9999999,2650,1,0,2,1,1,20373116,3,4,0,1,1,0,2014
9999999,950,4,1,2,1,2,116034664,3,10,1,3,3,0,2014
9999999,4000,3,1,2,1,1,62666204,3,6,1,3,3,0,2014
9999999,2900,3,1,2,2,1,40797824,3,4,0,1,1,0,2014
650000,99999,2,1,2,2,1,15219523,3,6,0,1,1,1,2014
9999999,1500,1,0,2,1,1,22378596,3,4,0,1,1,0,2014
9999999,3650,2,1,2,2,1,20246358,3,6,1,1,3,0,2014
9999999,950,3,2,2,1,1,18217964,3,7,1,1,3,0,2014
9999999,350,2,2,2,1,2,21514652,3,6,0,1,1,0,2014
1500000,99999,3,1,2,3,1,55239464,3,1,1,1,3,1,2014
9999999,1400,2,0,2,1,1,18753540,3,7,0,1,1,0,2014
9999999,4900,3,0,2,1,1,31576118,3,4,0,1,1,0,2014
9999999,2300,2,1,2,1,2,19971342,3,2,1,1,3,0,2014
9999999,1000,2,1,3,1,2,41819264,3,2,0,3,1,0,2014
9999999,2500,1,0,2,1,1,17664488,3,3,0,4,1,0,2014
9999999,1200,3,1,2,1,1,29364256,3,10,1,1,3,0,2014
9999999,3755,2,1,2,1,1,42484632,3,6,1,1,3,0,2014
9999999,7999,3,1,2,1,1,18101744,3,5,0,2,1,0,2014
9999999,2700,2,1,2,1,2,46829648,3,5,1,1,3,0,2014
9999999,1400,3,0,2,1,1,81944720,3,5,1,1,3,0,2014
9999999,1803,2,0,2,1,1,20064316,3,4,1,1,3,0,2014
9999999,1550,1,0,2,1,2,19951768,3,2,0,3,1,0,2014
9999999,427,4,1,2,1,2,1106467,3,8,1,2,3,0,2014
9999999,1500,3,2,2,1,1,35239176,3,6,1,1,3,0,2014
9999999,99999,3,1,2,1,2,118685088,3,10,1,3,3,1,2014
9999999,2050,1,0,2,1,1,17589056,3,5,0,1,1,0,2014
9999999,380,3,1,2,1,1,66713744,3,9,0,3,1,0,2014
900000,99999,2,1,2,3,1,15219523,3,6,1,1,3,1,2014
9999999,1850,1,0,2,3,1,22156276,3,1,0,1,1,0,2014
9999999,905,3,2,2,1,2,75519136,3,10,0,3,1,0,2014
9999999,1081,2,1,2,1,1,16839024,3,10,0,3,1,0,2014
9999999,99999,3,1,2,1,2,2614644,3,8,0,2,1,1,2014
1200000,99999,3,3,2,3,1,124097752,3,6,0,4,1,1,2014
550000,99999,2,0,2,3,2,20050416,3,2,0,1,1,1,2014
9999999,1300,4,1,3,1,2,72946376,3,2,1,4,3,0,2014
9999999,2755,3,1,2,1,1,69463288,3,5,0,1,1,0,2014
9999999,927,3,1,2,1,1,93251320,3,9,1,3,3,0,2014
